1, 0.0, 1629, 1421, 960, 3987,
2, 0.001, 3799, 3330, 2246, 9328,
3, 0.002, 3796, 3323, 2242, 9314,
4, 0.003, 3795, 3319, 2239, 9304,
5, 0.004, 3793, 3318, 2242, 9304,
6, 0.005, 3792, 3316, 2240, 9301,
7, 0.006, 3792, 3318, 2243, 9305,
8, 0.007, 3792, 3318, 2244, 9305,
9, 0.008, 3791, 3320, 2249, 9312,
10, 0.009, 3790, 3319, 2248, 9310,
11, 0.01, 3790, 3322, 2253, 9318,
12, 0.011, 3789, 3323, 2254, 9318,
13, 0.012, 3789, 3324, 2256, 9321,
14, 0.013, 3788, 3326, 2259, 9327,
15, 0.014, 3789, 3330, 2265, 9338,
16, 0.015, 3789, 3330, 2266, 9338,
17, 0.016, 3788, 3332, 2269, 9343,
18, 0.017, 3788, 3334, 2272, 9348,
19, 0.018, 3788, 3334, 2272, 9350,
20, 0.019, 3787, 3338, 2278, 9358,
21, 0.02, 3787, 3341, 2283, 9367,
22, 0.021, 3787, 3342, 2284, 9369,
23, 0.022, 3787, 3343, 2286, 9372,
24, 0.023, 3786, 3346, 2290, 9379,
25, 0.024, 3787, 3346, 2291, 9380,
26, 0.025, 3786, 3350, 2297, 9391,
27, 0.026, 3786, 3353, 2301, 9398,
28, 0.027, 3786, 3354, 2303, 9400,
29, 0.028, 3786, 3355, 2304, 9402,
30, 0.029, 3786, 3358, 2309, 9412,
31, 0.03, 3785, 3361, 2314, 9419,
32, 0.031, 3785, 3362, 2316, 9422,
33, 0.032, 3785, 3363, 2316, 9423,
34, 0.033, 3785, 3367, 2322, 9433,
35, 0.034, 3784, 3369, 2326, 9439,
36, 0.035, 3784, 3371, 2329, 9443,
37, 0.036, 3784, 3371, 2330, 9445,
38, 0.037, 3784, 3375, 2335, 9454,
39, 0.038, 3783, 3379, 2341, 9465,
40, 0.039, 3783, 3379, 2341, 9465,
41, 0.04, 3783, 3382, 2345, 9471,
42, 0.041, 3783, 3383, 2348, 9476,
43, 0.042, 3783, 3384, 2350, 9479,
44, 0.043, 3783, 3387, 2354, 9487,
45, 0.044, 3782, 3391, 2360, 9496,
46, 0.045, 3782, 3392, 2361, 9498,
47, 0.046, 3782, 3394, 2364, 9504,
48, 0.047, 3782, 3395, 2367, 9508,
49, 0.048, 3782, 3397, 2369, 9513,
50, 0.049, 3782, 3400, 2374, 9520,
51, 0.05, 3781, 3404, 2379, 9529,
52, 0.051, 3782, 3406, 2382, 9535,
53, 0.052, 3781, 3408, 2386, 9541,
54, 0.053, 3781, 3412, 2392, 9551,
55, 0.054, 3781, 3412, 2392, 9552,
56, 0.055, 3780, 3415, 2397, 9559,
57, 0.056, 3780, 3417, 2399, 9563,
58, 0.057, 3780, 3418, 2402, 9567,
59, 0.058, 3780, 3421, 2405, 9574,
60, 0.059, 3780, 3422, 2406, 9576,
61, 0.06, 3780, 3425, 2412, 9585,
62, 0.061, 3779, 3429, 2418, 9594,
63, 0.062, 3780, 3429, 2418, 9596,
64, 0.063, 3779, 3430, 2420, 9599,
65, 0.064, 3779, 3433, 2424, 9606,
66, 0.065, 3779, 3434, 2425, 9607,
67, 0.066, 3779, 3437, 2431, 9616,
68, 0.067, 3778, 3439, 2433, 9621,
69, 0.068, 3778, 3442, 2437, 9628,
70, 0.069, 3778, 3446, 2443, 9638,
71, 0.07, 3778, 3446, 2444, 9639,
72, 0.071, 3778, 3448, 2447, 9645,
73, 0.072, 3778, 3450, 2450, 9650,
74, 0.073, 3778, 3451, 2451, 9651,
75, 0.074, 3778, 3455, 2457, 9663,
76, 0.075, 3778, 3458, 2462, 9671,
77, 0.076, 3778, 3459, 2463, 9672,
78, 0.077, 3777, 3460, 2466, 9677,
79, 0.078, 3777, 3463, 2470, 9683,
80, 0.079, 3777, 3464, 2471, 9686,
81, 0.08, 3777, 3467, 2476, 9694,
82, 0.081, 3777, 3471, 2481, 9703,
83, 0.082, 3777, 3472, 2483, 9706,
84, 0.083, 3776, 3474, 2486, 9711,
85, 0.084, 3776, 3476, 2489, 9716,
86, 0.085, 3776, 3477, 2490, 9718,
87, 0.086, 3776, 3480, 2495, 9727,
88, 0.087, 3776, 3484, 2502, 9738,
89, 0.088, 3776, 3485, 2502, 9740,
90, 0.089, 3776, 3488, 2507, 9747,
91, 0.09, 3776, 3489, 2509, 9750,
92, 0.091, 3776, 3490, 2510, 9753,
93, 0.092, 3775, 3493, 2515, 9761,
94, 0.093, 3775, 3496, 2520, 9769,
95, 0.094, 3775, 3497, 2521, 9772,
96, 0.095, 3775, 3499, 2525, 9777,
97, 0.096, 3775, 3501, 2527, 9782,
98, 0.097, 3775, 3502, 2529, 9785,
99, 0.098, 3774, 3506, 2535, 9795,
100, 0.099, 3774, 3509, 2539, 9801,
101, 0.1, 3774, 3515, 2548, 9818,
102, 0.101, 3774, 3515, 2548, 9819,
103, 0.102, 3774, 3518, 2553, 9825,
104, 0.103, 3774, 3519, 2555, 9828,
105, 0.104, 3774, 3521, 2557, 9833,
106, 0.105, 3774, 3524, 2561, 9840,
107, 0.106, 3773, 3528, 2567, 9850,
108, 0.107, 3773, 3528, 2568, 9851,
109, 0.108, 3773, 3531, 2572, 9859,
110, 0.109, 3773, 3532, 2574, 9861,
111, 0.11, 3773, 3533, 2576, 9865,
112, 0.111, 3773, 3536, 2580, 9873,
113, 0.112, 3773, 3536, 2580, 9873,
114, 0.113, 3773, 3541, 2587, 9885,
115, 0.114, 3773, 3544, 2592, 9893,
116, 0.115, 3773, 3545, 2594, 9896,
117, 0.116, 3772, 3547, 2596, 9900,
118, 0.117, 3772, 3549, 2600, 9906,
119, 0.118, 3772, 3550, 2601, 9909,
120, 0.119, 3772, 3554, 2606, 9918,
121, 0.12, 3772, 3557, 2611, 9926,
122, 0.121, 3772, 3558, 2613, 9930,
123, 0.122, 3772, 3560, 2616, 9933,
124, 0.123, 3771, 3562, 2619, 9940,
125, 0.124, 3771, 3566, 2626, 9940,
126, 0.125, 3772, 3567, 2626, 9951,
127, 0.126, 3771, 3570, 2631, 9960,
128, 0.127, 3772, 3571, 2633, 9963,
129, 0.128, 3771, 3573, 2635, 9968,
130, 0.129, 3771, 3575, 2639, 9974,
131, 0.13, 3771, 3577, 2641, 9978,
132, 0.131, 3771, 3580, 2645, 9986,
133, 0.132, 3771, 3584, 2652, 9997,
134, 0.133, 3771, 3584, 2652, 9998,
135, 0.134, 3770, 3588, 2657, 10006,
136, 0.135, 3771, 3589, 2659, 10010,
137, 0.136, 3770, 3591, 2662, 10014,
138, 0.137, 3770, 3593, 2665, 10019,
139, 0.138, 3770, 3594, 2667, 10022,
140, 0.139, 3770, 3597, 2672, 10031,
141, 0.14, 3769, 3601, 2678, 10041,
142, 0.141, 3770, 3601, 2678, 10042,
143, 0.142, 3769, 3603, 2681, 10046,
144, 0.143, 3769, 3606, 2684, 10052,
145, 0.144, 3769, 3606, 2686, 10054,
146, 0.145, 3769, 3610, 2691, 10064,
147, 0.146, 3769, 3614, 2697, 10075,
148, 0.147, 3769, 3614, 2698, 10075,
149, 0.148, 3769, 3618, 2702, 10083,
150, 0.149, 3769, 3618, 2704, 10086,
151, 0.15, 3769, 3619, 2705, 10087,
152, 0.151, 3768, 3625, 2713, 10102,
153, 0.152, 3768, 3626, 2716, 10107,
154, 0.153, 3768, 3627, 2717, 10108,
155, 0.154, 3768, 3631, 2723, 10119,
156, 0.155, 3767, 3634, 2727, 10126,
157, 0.156, 3768, 3636, 2730, 10130,
158, 0.157, 3768, 3638, 2733, 10136,
159, 0.158, 3768, 3640, 2737, 10143,
160, 0.159, 3768, 3644, 2742, 10152,
161, 0.16, 3768, 3645, 2743, 10154,
162, 0.161, 3768, 3646, 2746, 10158,
163, 0.162, 3767, 3649, 2749, 10165,
164, 0.163, 3768, 3649, 2750, 10166,
165, 0.164, 3767, 3653, 2756, 10177,
166, 0.165, 3767, 3657, 2761, 10185,
167, 0.166, 3767, 3658, 2763, 10188,
168, 0.167, 3767, 3660, 2767, 10194,
169, 0.168, 3767, 3662, 2770, 10199,
170, 0.169, 3767, 3663, 2771, 10202,
171, 0.17, 3766, 3667, 2777, 10212,
172, 0.171, 3766, 3671, 2782, 10221,
173, 0.172, 3767, 3672, 2784, 10224,
174, 0.173, 3766, 3674, 2786, 10229,
175, 0.174, 3766, 3676, 2790, 10235,
176, 0.175, 3766, 3676, 2790, 10235,
177, 0.176, 3766, 3680, 2796, 10245,
178, 0.177, 3766, 3682, 2800, 10251,
179, 0.178, 3766, 3684, 2803, 10256,
180, 0.179, 3766, 3685, 2804, 10259,
181, 0.18, 3765, 3689, 2809, 10268,
182, 0.181, 3765, 3692, 2814, 10276,
