1, 0.001, 2136, 1835, 1234, 5172,
2, 0.002, 3213, 2768, 1860, 7794,
3, 0.003, 3209, 2760, 1854, 7776,
4, 0.004, 3209, 2758, 1853, 7772,
5, 0.005, 3209, 2758, 1855, 7774,
6, 0.006, 3208, 2758, 1857, 7775,
7, 0.007, 3204, 2755, 1855, 7768,
8, 0.008, 3204, 2756, 1857, 7770,
9, 0.009, 3203, 2757, 1858, 7771,
10, 0.01, 3202, 2756, 1859, 7770,
11, 0.011, 3201, 2757, 1862, 7773,
12, 0.012, 3200, 2760, 1865, 7779,
13, 0.013, 3200, 2760, 1866, 7780,
14, 0.014, 3199, 2760, 1867, 7779,
15, 0.015, 3199, 2762, 1870, 7785,
16, 0.016, 3198, 2764, 1874, 7791,
17, 0.017, 3198, 2765, 1875, 7792,
18, 0.018, 3197, 2765, 1877, 7795,
19, 0.019, 3196, 2767, 1879, 7798,
20, 0.02, 3197, 2767, 1880, 7799,
21, 0.021, 3196, 2770, 1884, 7806,
22, 0.022, 3195, 2771, 1886, 7808,
23, 0.023, 3195, 2773, 1889, 7813,
24, 0.024, 3194, 2776, 1894, 7822,
25, 0.025, 3194, 2776, 1894, 7821,
26, 0.026, 3193, 2777, 1897, 7824,
27, 0.027, 3193, 2778, 1899, 7827,
28, 0.028, 3193, 2779, 1900, 7830,
29, 0.029, 3192, 2781, 1904, 7835,
30, 0.03, 3192, 2784, 1909, 7843,
31, 0.031, 3192, 2784, 1909, 7843,
32, 0.032, 3191, 2786, 1912, 7848,
33, 0.033, 3191, 2787, 1913, 7850,
34, 0.034, 3191, 2789, 1916, 7854,
35, 0.035, 3190, 2790, 1918, 7858,
36, 0.036, 3190, 2793, 1923, 7865,
37, 0.037, 3190, 2793, 1923, 7867,
38, 0.038, 3189, 2794, 1925, 7869,
39, 0.039, 3189, 2796, 1928, 7874,
40, 0.04, 3188, 2799, 1933, 7882,
41, 0.041, 3188, 2799, 1933, 7882,
42, 0.042, 3188, 2801, 1936, 7887,
43, 0.043, 3187, 2802, 1938, 7890,
44, 0.044, 3187, 2803, 1939, 7891,
45, 0.045, 3187, 2806, 1943, 7897,
46, 0.046, 3186, 2808, 1948, 7905,
47, 0.047, 3186, 2809, 1948, 7906,
48, 0.048, 3186, 2810, 1951, 7910,
49, 0.049, 3186, 2812, 1953, 7914,
50, 0.05, 3185, 2815, 1958, 7922,
51, 0.051, 3185, 2816, 1960, 7925,
52, 0.052, 3185, 2818, 1963, 7930,
53, 0.053, 3185, 2821, 1967, 7937,
54, 0.054, 3184, 2821, 1968, 7938,
55, 0.055, 3184, 2822, 1970, 7941,
56, 0.056, 3184, 2824, 1973, 7947,
57, 0.057, 3183, 2827, 1978, 7954,
58, 0.058, 3183, 2828, 1978, 7956,
59, 0.059, 3183, 2830, 1981, 7960,
