1, 0.0, 3841, 3280, 2237, 9263,
2, 0.001, 4759, 4114, 2799, 11573,
3, 0.002, 4743, 4094, 2785, 11522,
4, 0.003, 4742, 4091, 2784, 11518,
5, 0.004, 4745, 4093, 2787, 11525,
6, 0.005, 4744, 4092, 2787, 11523,
7, 0.006, 4734, 4082, 2781, 11496,
8, 0.007, 4736, 4087, 2787, 11510,
9, 0.008, 4738, 4092, 2794, 11524,
10, 0.009, 4730, 4085, 2790, 11506,
11, 0.01, 4729, 4086, 2793, 11508,
12, 0.011, 4731, 4091, 2798, 11521,
13, 0.012, 4732, 4095, 2805, 11534,
14, 0.013, 4725, 4089, 2802, 11518,
15, 0.014, 4726, 4094, 2807, 11529,
16, 0.015, 4728, 4098, 2811, 11539,
17, 0.016, 4725, 4096, 2812, 11534,
18, 0.017, 4722, 4096, 2815, 11536,
19, 0.018, 4723, 4102, 2823, 11552,
20, 0.019, 4723, 4103, 2824, 11553,
21, 0.02, 4720, 4103, 2826, 11552,
22, 0.021, 4719, 4105, 2829, 11558,
23, 0.022, 4722, 4108, 2833, 11568,
24, 0.023, 4719, 4109, 2837, 11570,
25, 0.024, 4717, 4112, 2843, 11578,
26, 0.025, 4720, 4116, 2845, 11587,
27, 0.026, 4717, 4117, 2849, 11590,
28, 0.027, 4716, 4117, 2851, 11590,
29, 0.028, 4716, 4120, 2855, 11598,
30, 0.029, 4716, 4122, 2859, 11604,
31, 0.03, 4713, 4121, 2858, 11600,
32, 0.031, 4713, 4125, 2865, 11612,
33, 0.032, 4713, 4130, 2872, 11625,
34, 0.033, 4711, 4128, 2871, 11619,
35, 0.034, 4711, 4132, 2877, 11629,
36, 0.035, 4711, 4134, 2880, 11635,
37, 0.036, 4709, 4135, 2882, 11636,
38, 0.037, 4708, 4137, 2886, 11641,
39, 0.038, 4710, 4140, 2889, 11649,
40, 0.039, 4709, 4142, 2894, 11656,
41, 0.04, 4708, 4147, 2901, 11666,
42, 0.041, 4710, 4149, 2902, 11672,
43, 0.042, 4709, 4151, 2906, 11678,
44, 0.043, 4707, 4152, 2909, 11680,
45, 0.044, 4707, 4153, 2911, 11684,
46, 0.045, 4707, 4157, 2917, 11693,
47, 0.046, 4705, 4155, 2916, 11690,
48, 0.047, 4705, 4160, 2923, 11701,
49, 0.048, 4705, 4162, 2927, 11709,
50, 0.049, 4704, 4165, 2931, 11715,
51, 0.05, 4703, 4164, 2930, 11713,
52, 0.051, 4703, 4171, 2941, 11732,
53, 0.052, 4703, 4175, 2946, 11740,
54, 0.053, 4702, 4174, 2946, 11738,
55, 0.054, 4701, 4179, 2953, 11750,
56, 0.055, 4701, 4183, 2960, 11762,
57, 0.056, 4700, 4183, 2960, 11761,
58, 0.057, 4699, 4185, 2964, 11767,
59, 0.058, 4699, 4188, 2968, 11773,
60, 0.059, 4699, 4189, 2970, 11778,
61, 0.06, 4698, 4192, 2975, 11785,
62, 0.061, 4697, 4196, 2982, 11796,
63, 0.062, 4698, 4197, 2983, 11799,
64, 0.063, 4697, 4199, 2986, 11803,
65, 0.064, 4697, 4202, 2990, 11811,
66, 0.065, 4698, 4203, 2991, 11813,
67, 0.066, 4696, 4206, 2998, 11823,
68, 0.067, 4696, 4211, 3004, 11833,
69, 0.068, 4697, 4213, 3006, 11839,
70, 0.069, 4697, 4215, 3010, 11845,
71, 0.07, 4696, 4217, 3014, 11850,
72, 0.071, 4696, 4217, 3014, 11851,
73, 0.072, 4695, 4221, 3021, 11862,
74, 0.073, 4694, 4225, 3027, 11872,
75, 0.074, 4695, 4226, 3029, 11874,
76, 0.075, 4693, 4228, 3031, 11878,
77, 0.076, 4692, 4230, 3035, 11884,
78, 0.077, 4691, 4230, 3036, 11883,
79, 0.078, 4692, 4235, 3043, 11896,
80, 0.079, 4691, 4238, 3048, 11905,
81, 0.08, 4691, 4239, 3050, 11908,
82, 0.081, 4691, 4242, 3054, 11915,
83, 0.082, 4690, 4244, 3058, 11921,
84, 0.083, 4690, 4245, 3060, 11923,
85, 0.084, 4689, 4249, 3065, 11933,
86, 0.085, 4689, 4253, 3072, 11944,
87, 0.086, 4689, 4254, 3073, 11947,
88, 0.087, 4688, 4256, 3077, 11951,
89, 0.088, 4688, 4258, 3080, 11956,
90, 0.089, 4687, 4259, 3082, 11959,
91, 0.09, 4686, 4262, 3087, 11967,
92, 0.091, 4686, 4267, 3095, 11980,
93, 0.092, 4686, 4268, 3095, 11981,
94, 0.093, 4685, 4271, 3101, 11990,
95, 0.094, 4687, 4274, 3104, 11996,
96, 0.095, 4686, 4276, 3107, 12002,
97, 0.096, 4686, 4278, 3111, 12008,
98, 0.097, 4685, 4282, 3116, 12017,
99, 0.098, 4684, 4282, 3118, 12019,
100, 0.099, 4684, 4285, 3122, 12026,
101, 0.1, 4683, 4292, 3132, 12043,
102, 0.101, 4684, 4293, 3134, 12046,
103, 0.102, 4683, 4295, 3138, 12053,
104, 0.103, 4682, 4297, 3141, 12057,
105, 0.104, 4683, 4299, 3144, 12063,
106, 0.105, 4682, 4303, 3149, 12071,
107, 0.106, 4682, 4306, 3155, 12081,
108, 0.107, 4682, 4308, 3157, 12084,
109, 0.108, 4681, 4309, 3160, 12089,
110, 0.109, 4682, 4313, 3164, 12098,
111, 0.11, 4682, 4313, 3165, 12098,
112, 0.111, 4681, 4317, 3172, 12110,
113, 0.112, 4681, 4321, 3177, 12119,
114, 0.113, 4680, 4322, 3180, 12123,
115, 0.114, 4680, 4324, 3183, 12128,
116, 0.115, 4680, 4328, 3188, 12137,
117, 0.116, 4680, 4328, 3189, 12137,
118, 0.117, 4679, 4332, 3195, 12148,
119, 0.118, 4679, 4337, 3202, 12160,
120, 0.119, 4679, 4338, 3203, 12162,
121, 0.12, 4678, 4340, 3206, 12167,
122, 0.121, 4678, 4342, 3210, 12173,
123, 0.122, 4679, 4344, 3213, 12179,
124, 0.123, 4678, 4348, 3218, 12188,
125, 0.124, 4677, 4352, 3226, 12201,
126, 0.125, 4678, 4353, 3226, 12203,
127, 0.126, 4677, 4356, 3232, 12211,
128, 0.127, 4677, 4358, 3234, 12215,
129, 0.128, 4677, 4359, 3236, 12219,
130, 0.129, 4677, 4363, 3242, 12229,
131, 0.13, 4677, 4363, 3242, 12228,
132, 0.131, 4676, 4368, 3249, 12242,
