1, 0.0, 1908, 1651, 1118, 4655,
2, 0.001, 8944, 7755, 5242, 21848,
3, 0.002, 8957, 7759, 5244, 21867,
4, 0.003, 8953, 7751, 5241, 21850,
5, 0.004, 8951, 7751, 5246, 21851,
6, 0.005, 8949, 7748, 5244, 21845,
7, 0.006, 8955, 7755, 5252, 21866,
8, 0.007, 8954, 7756, 5256, 21871,
9, 0.008, 8941, 7746, 5251, 21843,
10, 0.009, 8943, 7753, 5261, 21862,
11, 0.01, 8950, 7759, 5266, 21880,
12, 0.011, 8943, 7762, 5275, 21886,
13, 0.012, 8939, 7765, 5283, 21894,
14, 0.013, 8946, 7774, 5291, 21919,
15, 0.014, 8946, 7778, 5297, 21929,
16, 0.015, 8941, 7778, 5302, 21930,
17, 0.016, 8940, 7779, 5304, 21932,
18, 0.017, 8942, 7790, 5318, 21960,
19, 0.018, 8942, 7797, 5329, 21981,
20, 0.019, 8936, 7794, 5329, 21971,
21, 0.02, 8936, 7799, 5336, 21984,
22, 0.021, 8938, 7807, 5346, 22005,
23, 0.022, 8935, 7806, 5347, 22002,
24, 0.023, 8933, 7813, 5357, 22018,
25, 0.024, 8934, 7821, 5370, 22043,
26, 0.025, 8936, 7825, 5374, 22053,
27, 0.026, 8933, 7829, 5381, 22061,
28, 0.027, 8932, 7831, 5387, 22069,
29, 0.028, 8935, 7837, 5394, 22085,
30, 0.029, 8934, 7843, 5403, 22100,
31, 0.03, 8930, 7842, 5403, 22095,
32, 0.031, 8931, 7851, 5416, 22119,
33, 0.032, 8931, 7857, 5425, 22136,
34, 0.033, 8931, 7862, 5432, 22147,
35, 0.034, 8928, 7862, 5435, 22148,
36, 0.035, 8929, 7870, 5445, 22169,
37, 0.036, 8930, 7880, 5460, 22196,
38, 0.037, 8927, 7879, 5460, 22192,
39, 0.038, 8927, 7884, 5468, 22206,
40, 0.039, 8927, 7889, 5475, 22219,
41, 0.04, 8927, 7892, 5479, 22227,
42, 0.041, 8925, 7897, 5489, 22241,
43, 0.042, 8924, 7906, 5501, 22261,
44, 0.043, 8926, 7909, 5505, 22270,
45, 0.044, 8925, 7912, 5511, 22279,
46, 0.045, 8923, 7916, 5518, 22289,
47, 0.046, 8925, 7920, 5522, 22298,
48, 0.047, 8924, 7928, 5534, 22319,
49, 0.048, 8923, 7934, 5544, 22335,
50, 0.049, 8922, 7936, 5548, 22341,
51, 0.05, 8922, 7940, 5555, 22352,
52, 0.051, 8921, 7954, 5575, 22388,
53, 0.052, 8920, 7955, 5577, 22389,
54, 0.053, 8919, 7958, 5583, 22400,
55, 0.054, 8919, 7965, 5592, 22415,
56, 0.055, 8919, 7966, 5593, 22418,
57, 0.056, 8918, 7973, 5606, 22438,
58, 0.057, 8917, 7981, 5618, 22458,
59, 0.058, 8917, 7984, 5621, 22464,
60, 0.059, 8916, 7989, 5629, 22478,
61, 0.06, 8915, 7992, 5635, 22487,
62, 0.061, 8916, 7994, 5638, 22494,
63, 0.062, 8916, 8002, 5650, 22515,
64, 0.063, 8914, 8010, 5662, 22533,
65, 0.064, 8915, 8012, 5665, 22539,
66, 0.065, 8914, 8018, 5673, 22554,
67, 0.066, 8914, 8022, 5680, 22564,
68, 0.067, 8913, 8025, 5684, 22571,
69, 0.068, 8913, 8031, 5695, 22590,
70, 0.069, 8913, 8039, 5705, 22608,
71, 0.07, 8913, 8041, 5709, 22615,
72, 0.071, 8911, 8044, 5713, 22621,
73, 0.072, 8911, 8051, 5724, 22640,
74, 0.073, 8911, 8051, 5724, 22640,
75, 0.074, 8910, 8060, 5738, 22664,
76, 0.075, 8910, 8067, 5748, 22681,
77, 0.076, 8910, 8071, 5753, 22690,
78, 0.077, 8910, 8072, 5756, 22694,
79, 0.078, 8908, 8080, 5768, 22714,
80, 0.079, 8908, 8089, 5781, 22737,
81, 0.08, 8908, 8091, 5784, 22742,
82, 0.081, 8907, 8096, 5792, 22756,
83, 0.082, 8908, 8100, 5798, 22767,
84, 0.083, 8908, 8102, 5801, 22772,
85, 0.084, 8907, 8110, 5813, 22792,
86, 0.085, 8906, 8119, 5827, 22817,
87, 0.086, 8906, 8120, 5828, 22818,
88, 0.087, 8905, 8126, 5838, 22834,
89, 0.088, 8905, 8129, 5843, 22844,
90, 0.089, 8905, 8134, 5850, 22855,
91, 0.09, 8905, 8139, 5857, 22870,
92, 0.091, 8906, 8142, 5861, 22875,
93, 0.092, 8905, 8149, 5873, 22895,
94, 0.093, 8905, 8159, 5887, 22921,
95, 0.094, 8904, 8159, 5888, 22922,
96, 0.095, 8904, 8166, 5898, 22939,
97, 0.096, 8903, 8169, 5902, 22946,
98, 0.097, 8903, 8173, 5908, 22956,
99, 0.098, 8902, 8178, 5917, 22971,
100, 0.099, 8902, 8179, 5917, 22971,
101, 0.1, 8901, 8193, 5938, 23007,
102, 0.101, 8901, 8198, 5947, 23021,
103, 0.102, 8901, 8199, 5949, 23026,
104, 0.103, 8900, 8208, 5961, 23047,
105, 0.104, 8899, 8216, 5974, 23069,
106, 0.105, 8900, 8219, 5977, 23075,
107, 0.106, 8898, 8223, 5985, 23088,
108, 0.107, 8898, 8227, 5991, 23098,
109, 0.108, 8898, 8230, 5996, 23106,
110, 0.109, 8898, 8237, 6005, 23122,
111, 0.11, 8898, 8238, 6008, 23127,
112, 0.111, 8897, 8247, 6020, 23148,
113, 0.112, 8896, 8254, 6033, 23169,
114, 0.113, 8897, 8257, 6036, 23176,
115, 0.114, 8896, 8261, 6042, 23185,
116, 0.115, 8895, 8267, 6051, 23201,
117, 0.116, 8896, 8269, 6053, 23205,
118, 0.117, 8895, 8277, 6066, 23227,
119, 0.118, 8894, 8285, 6078, 23249,
120, 0.119, 8895, 8287, 6081, 23253,
121, 0.12, 8893, 8291, 6086, 23262,
122, 0.121, 8893, 8296, 6095, 23275,
123, 0.122, 8893, 8298, 6097, 23281,
124, 0.123, 8893, 8306, 6110, 23302,
125, 0.124, 8892, 8314, 6122, 23322,
126, 0.125, 8892, 8316, 6124, 23327,
127, 0.126, 8891, 8322, 6133, 23342,
128, 0.127, 8892, 8326, 6139, 23353,
129, 0.128, 8892, 8328, 6142, 23357,
130, 0.129, 8890, 8336, 6154, 23378,
131, 0.13, 8890, 8344, 6167, 23400,
132, 0.131, 8891, 8346, 6169, 23405,
133, 0.132, 8890, 8350, 6176, 23415,
134, 0.133, 8889, 8355, 6184, 23429,
135, 0.134, 8889, 8358, 6187, 23435,
136, 0.135, 8889, 8365, 6199, 23454,
137, 0.136, 8888, 8375, 6213, 23478,
138, 0.137, 8888, 8376, 6214, 23481,
139, 0.138, 8887, 8382, 6224, 23497,
140, 0.139, 8888, 8386, 6229, 23507,
141, 0.14, 8886, 8389, 6235, 23515,
142, 0.141, 8886, 8395, 6243, 23530,
143, 0.142, 8887, 8397, 6247, 23537,
144, 0.143, 8887, 8406, 6260, 23559,
145, 0.144, 8887, 8414, 6272, 23582,
146, 0.145, 8887, 8416, 6274, 23587,
147, 0.146, 8886, 8421, 6283, 23600,
148, 0.147, 8886, 8426, 6289, 23612,
149, 0.148, 8886, 8430, 6295, 23623,
150, 0.149, 8885, 8436, 6305, 23639,
151, 0.15, 8885, 8446, 6319, 23663,
152, 0.151, 8885, 8449, 6324, 23673,
153, 0.152, 8884, 8456, 6335, 23690,
154, 0.153, 8884, 8457, 6335, 23691,
155, 0.154, 8884, 8467, 6349, 23718,
156, 0.155, 8884, 8474, 6361, 23737,
157, 0.156, 8884, 8477, 6365, 23746,
158, 0.157, 8884, 8482, 6373, 23758,
159, 0.158, 8884, 8487, 6381, 23772,
160, 0.159, 8884, 8488, 6382, 23775,
161, 0.16, 8884, 8497, 6395, 23798,
162, 0.161, 8883, 8504, 6405, 23814,
163, 0.162, 8884, 8508, 6411, 23826,
164, 0.163, 8883, 8512, 6417, 23836,
165, 0.164, 8882, 8517, 6426, 23851,
166, 0.165, 8883, 8520, 6428, 23855,
167, 0.166, 8882, 8527, 6440, 23876,
168, 0.167, 8881, 8537, 6455, 23901,
169, 0.168, 8881, 8537, 6455, 23901,
170, 0.169, 8881, 8544, 6466, 23919,
171, 0.17, 8881, 8548, 6471, 23929,
172, 0.171, 8880, 8552, 6478, 23940,
173, 0.172, 8880, 8558, 6485, 23953,
174, 0.173, 8880, 8567, 6500, 23978,
175, 0.174, 8880, 8568, 6500, 23981,
176, 0.175, 8879, 8575, 6511, 23998,
177, 0.176, 8879, 8578, 6515, 24005,
178, 0.177, 8878, 8582, 6522, 24016,
179, 0.178, 8878, 8588, 6530, 24031,
180, 0.179, 8879, 8590, 6534, 24037,
181, 0.18, 8878, 8598, 6546, 24057,
182, 0.181, 8877, 8606, 6559, 24080,
183, 0.182, 8877, 8607, 6560, 24083,
184, 0.183, 8876, 8612, 6568, 24095,
185, 0.184, 8876, 8617, 6575, 24108,
186, 0.185, 8876, 8618, 6577, 24110,
187, 0.186, 8876, 8627, 6590, 24134,
188, 0.187, 8875, 8633, 6599, 24148,
189, 0.188, 8874, 8636, 6604, 24156,
190, 0.189, 8874, 8638, 6608, 24163,
191, 0.19, 8874, 8647, 6620, 24185,
192, 0.191, 8873, 8655, 6633, 24207,
193, 0.192, 8873, 8657, 6635, 24211,
194, 0.193, 8872, 8662, 6643, 24224,
195, 0.194, 8873, 8666, 6650, 24236,
196, 0.195, 8873, 8669, 6654, 24245,
197, 0.196, 8872, 8676, 6665, 24262,
198, 0.197, 8872, 8677, 6666, 24265,
199, 0.198, 8871, 8687, 6680, 24288,
200, 0.199, 8871, 8694, 6692, 24308,
201, 0.2, 8871, 8698, 6697, 24317,
202, 0.201, 8870, 8706, 6710, 24339,
203, 0.202, 8869, 8715, 6723, 24361,
204, 0.203, 8869, 8716, 6724, 24362,
205, 0.204, 8868, 8722, 6734, 24379,
206, 0.205, 8868, 8725, 6739, 24388,
207, 0.206, 8868, 8729, 6745, 24400,
208, 0.207, 8867, 8735, 6754, 24414,
209, 0.208, 8867, 8745, 6769, 24440,
210, 0.209, 8868, 8746, 6770, 24442,
211, 0.21, 8867, 8753, 6780, 24460,
212, 0.211, 8867, 8756, 6785, 24468,
213, 0.212, 8867, 8760, 6791, 24479,
214, 0.213, 8866, 8766, 6799, 24493,
215, 0.214, 8866, 8768, 6802, 24497,
216, 0.215, 8866, 8777, 6815, 24520,
217, 0.216, 8865, 8779, 6818, 24525,
218, 0.217, 8865, 8786, 6830, 24545,
219, 0.218, 8864, 8796, 6845, 24570,
220, 0.219, 8864, 8796, 6845, 24570,
221, 0.22, 8865, 8804, 6856, 24591,
222, 0.221, 8864, 8807, 6860, 24598,
223, 0.222, 8864, 8812, 6868, 24611,
224, 0.223, 8864, 8817, 6875, 24624,
225, 0.224, 8864, 8819, 6879, 24631,
226, 0.225, 8863, 8827, 6891, 24651,
227, 0.226, 8863, 8835, 6903, 24673,
228, 0.227, 8862, 8836, 6905, 24676,
229, 0.228, 8862, 8840, 6911, 24685,
230, 0.229, 8861, 8846, 6920, 24700,
231, 0.23, 8862, 8848, 6923, 24705,
