1, 3466, 4953,
2, 3473, 8825,
3, 3472, 8803,
4, 3469, 8796,
5, 3469, 8786,
6, 3471, 8792,
7, 3475, 8784,
8, 3475, 8782,
9, 3478, 8784,
10, 3479, 8784,
11, 3481, 8784,
12, 3485, 8788,
13, 3491, 8793,
14, 3491, 8795,
15, 3494, 8795,
16, 3497, 8799,
17, 3498, 8801,
18, 3504, 8806,
19, 3509, 8812,
20, 3510, 8814,
21, 3512, 8817,
22, 3516, 8821,
23, 3521, 8828,
24, 3523, 8828,
25, 3526, 8833,
26, 3529, 8836,
27, 3530, 8837,
28, 3535, 8845,
29, 3541, 8851,
30, 3541, 8850,
31, 3545, 8855,
32, 3548, 8858,
33, 3550, 8861,
34, 3554, 8865,
35, 3554, 8867,
36, 3560, 8872,
37, 3565, 8880,
38, 3567, 8883,
39, 3569, 8884,
40, 3573, 8890,
41, 3573, 8890,
42, 3580, 8899,
43, 3582, 8902,
44, 3586, 8907,
45, 3587, 8908,
46, 3592, 8915,
47, 3597, 8922,
48, 3598, 8923,
49, 3601, 8927,
50, 3605, 8932,
51, 3610, 8936,
52, 3612, 8940,
53, 3617, 8947,
54, 3622, 8953,
55, 3624, 8955,
56, 3626, 8958,
57, 3630, 8964,
58, 3631, 8965,
59, 3637, 8972,
60, 3642, 8980,
61, 3643, 8982,
62, 3647, 8985,
63, 3649, 8988,
64, 3652, 8991,
65, 3655, 8997,
66, 3662, 9003,
67, 3662, 9005,
68, 3663, 9006,
69, 3668, 9012,
70, 3674, 9019,
71, 3675, 9021,
72, 3679, 9027,
73, 3681, 9030,
74, 3683, 9032,
75, 3687, 9038,
76, 3688, 9039,
77, 3694, 9045,
78, 3699, 9052,
79, 3700, 9053,
80, 3703, 9057,
81, 3707, 9060,
82, 3707, 9062,
83, 3713, 9070,
84, 3718, 9076,
85, 3720, 9079,
86, 3722, 9083,
87, 3726, 9087,
88, 3727, 9089,
89, 3732, 9095,
90, 3737, 9102,
91, 3739, 9103,
92, 3741, 9107,
93, 3745, 9112,
94, 3746, 9114,
95, 3751, 9120,
96, 3756, 9128,
97, 3758, 9128,
98, 3761, 9132,
99, 3764, 9135,
100, 3771, 9144,
101, 3773, 9148,
102, 3777, 9154,
103, 3777, 9154,
104, 3783, 9161,
105, 3788, 9167,
106, 3789, 9170,
107, 3793, 9173,
108, 3796, 9179,
109, 3797, 9180,
110, 3802, 9188,
111, 3808, 9193,
112, 3809, 9194,
113, 3813, 9199,
114, 3815, 9203,
115, 3816, 9205,
116, 3822, 9212,
117, 3827, 9218,
118, 3828, 9221,
119, 3832, 9227,
120, 3834, 9229,
121, 3834, 9230,
122, 3841, 9238,
123, 3845, 9243,
124, 3847, 9247,
125, 3850, 9250,
126, 3853, 9254,
127, 3854, 9255,
128, 3860, 9263,
129, 3866, 9270,
130, 3866, 9272,
131, 3869, 9276,
132, 3873, 9282,
133, 3874, 9281,
134, 3879, 9288,
135, 3885, 9297,
136, 3885, 9297,
137, 3890, 9304,
138, 3892, 9306,
139, 3893, 9308,
140, 3898, 9314,
141, 3903, 9320,
142, 3905, 9321,
143, 3908, 9325,
144, 3911, 9330,
145, 3912, 9330,
146, 3918, 9338,
147, 3921, 9346,
148, 3924, 9347,
149, 3925, 9347,
150, 3930, 9356,
151, 3936, 9363,
152, 3938, 9366,
153, 3943, 9372,
154, 3947, 9378,
155, 3950, 9380,
156, 3951, 9382,
157, 3956, 9388,
158, 3961, 9395,
159, 3962, 9397,
160, 3966, 9402,
161, 3969, 9405,
162, 3971, 9407,
163, 3976, 9414,
164, 3981, 9420,
165, 3982, 9422,
166, 3985, 9426,
167, 3988, 9429,
168, 3990, 9432,
169, 3994, 9439,
170, 3995, 9439,
171, 4001, 9446,
172, 4006, 9454,
173, 4007, 9455,
174, 4009, 9458,
175, 4014, 9463,
176, 4019, 9471,
177, 4020, 9471,
178, 4024, 9477,
179, 4026, 9479,
180, 4029, 9482,
181, 4033, 9487,
182, 4034, 9488,
183, 4039, 9497,
184, 4045, 9505,
185, 4046, 9505,
186, 4049, 9509,
187, 4052, 9514,
188, 4053, 9514,
189, 4059, 9520,
190, 4063, 9527,
191, 4065, 9529,
192, 4068, 9533,
193, 4071, 9538,
194, 4077, 9546,
195, 4078, 9546,
196, 4082, 9554,
197, 4084, 9556,
198, 4087, 9559,
199, 4091, 9562,
200, 4092, 9566,
201, 4101, 9574,
202, 4103, 9579,
203, 4105, 9583,
204, 4110, 9589,
205, 4110, 9588,
206, 4116, 9596,
207, 4121, 9602,
